Bx,By,Bz
2.527125733283691744e+01,-6.061341674990664785e+00,3.281210138549398181e+01
2.528331467118201559e+01,-6.069881157314668485e+00,3.275440387654247587e+01
2.529533880337445595e+01,-6.078405643969781558e+00,3.269666882278571052e+01
2.530732974666051405e+01,-6.086915263006837051e+00,3.263889637076484007e+01
2.531928751953232393e+01,-6.095410144377938266e+00,3.258108666132061870e+01
2.533121214087236339e+01,-6.103890417909111576e+00,3.252323983352297887e+01
2.534310362908992076e+01,-6.112356211295417729e+00,3.246535602863131942e+01
2.535496200408802991e+01,-6.120807654753587457e+00,3.240743538085909847e+01
2.536678728498431568e+01,-6.129244875688059757e+00,3.234947802793455196e+01
2.537857949208222053e+01,-6.137668003332902522e+00,3.229148410184694029e+01
2.539033864600845902e+01,-6.146077166743050491e+00,3.223345373280361059e+01
2.540206476684247860e+01,-6.154472492807733452e+00,3.217538705321886994e+01
2.541375787609894132e+01,-6.162854110860307877e+00,3.211728418841571653e+01
2.542541799443025496e+01,-6.171222147393255142e+00,3.205914526725914726e+01
2.543704514361332514e+01,-6.179576730657276862e+00,3.200097041284185195e+01
2.544863934568003572e+01,-6.187917988670930569e+00,3.194275974646894767e+01
2.546020062203929157e+01,-6.196246047252143008e+00,3.188451339167329124e+01
2.547172899547597424e+01,-6.204561034585916346e+00,3.182623146485745380e+01
2.548322448783400773e+01,-6.212863075987352879e+00,3.176791408599819277e+01
2.549468712201995402e+01,-6.221152298459046825e+00,3.170956136927026492e+01
2.550611692112611806e+01,-6.229428828718815758e+00,3.165117342705829984e+01
2.551751390754512983e+01,-6.237692791248887758e+00,3.159275037400064434e+01
2.552887810498549115e+01,-6.245944312822297562e+00,3.153429231756899753e+01
2.554020953613544265e+01,-6.254183517313296470e+00,3.147579936884475771e+01
2.555150822468293725e+01,-6.262410530213315951e+00,3.141727163308304682e+01
2.556277419443141952e+01,-6.270625476676618071e+00,3.135870921375191145e+01
2.557400746840689720e+01,-6.278828479586975320e+00,3.130011221660259224e+01
2.558520807089059446e+01,-6.287019664043300260e+00,3.124148074018970789e+01
2.559637602506269971e+01,-6.295199152216669702e+00,3.118281488671837565e+01
2.560751135503983988e+01,-6.303367067825891290e+00,3.112411475254657844e+01
2.561861408498350201e+01,-6.311523534200724761e+00,3.106538043225193846e+01
2.562968423819896913e+01,-6.319668672365689410e+00,3.100661202272988959e+01
2.564072183918593240e+01,-6.327802605485873144e+00,3.094780961365166050e+01
2.565172691126163684e+01,-6.335925453769654325e+00,3.088897329838361472e+01
2.566269947861606582e+01,-6.344037338904415790e+00,3.083010316442977938e+01
2.567363956541248626e+01,-6.352138382136995887e+00,3.077119929752567273e+01
2.568454719487878535e+01,-6.360228702374548959e+00,3.071226178576324983e+01
2.569542239137572182e+01,-6.368308420590905072e+00,3.065329070998923200e+01
2.570626517799961164e+01,-6.376377654774479709e+00,3.059428615479518854e+01
2.571707557865555316e+01,-6.384436524324902607e+00,3.053524819889893394e+01
2.572785361715029495e+01,-6.392485148150551133e+00,3.047617691926538797e+01
2.573859931627531594e+01,-6.400523642785981515e+00,3.041707239525904072e+01
2.574931269989386351e+01,-6.408552126759807344e+00,3.035793469898163721e+01
2.575999379052224469e+01,-6.416570715586935592e+00,3.029876390633299010e+01
2.577064261142144019e+01,-6.424579526126559692e+00,3.023956008733302170e+01
2.578125918568204256e+01,-6.432578674696499910e+00,3.018032331026991955e+01
2.579184353529933915e+01,-6.440568275207132487e+00,3.012105364587914380e+01
2.580239568327903044e+01,-6.448548443491213256e+00,3.006175115762156125e+01
2.581291565119689224e+01,-6.456519292339684135e+00,3.000241591281502451e+01
2.582340346130964548e+01,-6.464480935822157548e+00,2.994304797289522924e+01
2.583385913563163072e+01,-6.472433487417629472e+00,2.988364739759070332e+01
2.584428269500177322e+01,-6.480377058164566328e+00,2.982421424913002994e+01
2.585467416120851425e+01,-6.488311760953539675e+00,2.976474858245851252e+01
2.586503355452746433e+01,-6.496237705605895307e+00,2.970525045644093609e+01
2.587536089585154642e+01,-6.504155003156998127e+00,2.964571992406290235e+01
2.588565620575946369e+01,-6.512063764003187316e+00,2.958615703663355134e+01
2.589591950357436545e+01,-6.519964096067912607e+00,2.952656184801850614e+01
2.590615080950815141e+01,-6.527856109057417200e+00,2.946693440479799975e+01
2.591635014217713007e+01,-6.535739909581960383e+00,2.940727475753937981e+01
2.592651752075182259e+01,-6.543615605402454349e+00,2.934758295093803326e+01
2.593665296401708176e+01,-6.551483303593528262e+00,2.928785902804642660e+01
2.594675648942236279e+01,-6.559343108725195215e+00,2.922810303453578484e+01
2.595682811524612887e+01,-6.567195127082745998e+00,2.916831500879220584e+01
2.596686785808873310e+01,-6.575039461829364384e+00,2.910849499326073442e+01
2.597687573504215663e+01,-6.582876217216833581e+00,2.904864302452670444e+01
2.598685176274175035e+01,-6.590705496764338811e+00,2.898875913757191114e+01
2.599679595640812124e+01,-6.598527401455672070e+00,2.892884337006341511e+01
2.600670833203149712e+01,-6.606342033923571222e+00,2.886889575238893713e+01
2.601658890384207012e+01,-6.614149493653294520e+00,2.880891631907339701e+01
2.602643768649983613e+01,-6.621949881158164075e+00,2.874890509879720213e+01
2.603625469413821492e+01,-6.629743296173901790e+00,2.868886211868048264e+01
2.604603993939710804e+01,-6.637529835870997097e+00,2.862878740860004001e+01
2.605579343562791550e+01,-6.645309599004298740e+00,2.856868099116231718e+01
2.606551519434074393e+01,-6.653082681156805123e+00,2.850854289319238433e+01
2.607520522741477720e+01,-6.660849178880488886e+00,2.844837313569171755e+01
2.608486354613330960e+01,-6.668609187905865099e+00,2.838817173815024120e+01
2.609449016020819201e+01,-6.676362801369403854e+00,2.832793872288993953e+01
2.610408508000565675e+01,-6.684110113928839247e+00,2.826767410497749466e+01
2.611364831397008501e+01,-6.691851217046574263e+00,2.820737790378525389e+01
2.612317987085550897e+01,-6.699586203096562720e+00,2.814705013288641666e+01
2.613267975875211846e+01,-6.707315163588976503e+00,2.808669080439448251e+01
2.614214798410156604e+01,-6.715038187412181614e+00,2.802629993333582803e+01
2.615158455394457704e+01,-6.722755364914715592e+00,2.796587752749899281e+01
2.616098947332043423e+01,-6.730466783227412542e+00,2.790542359906930159e+01
2.617036274752016567e+01,-6.738172530336933086e+00,2.784493815446191434e+01
2.617970438110381437e+01,-6.745872693325004832e+00,2.778442119868998361e+01
2.618901437690744416e+01,-6.753567356625196361e+00,2.772387273976447375e+01
2.619829273831178540e+01,-6.761256606071644804e+00,2.766329277848149815e+01
2.620753946661807987e+01,-6.768940524259598135e+00,2.760268132013070641e+01
2.621675456332265952e+01,-6.776619194586100292e+00,2.754203836426397700e+01
2.622593802912577843e+01,-6.784292699503963853e+00,2.748136390909210647e+01
2.623508986292934253e+01,-6.791961118792625207e+00,2.742065795591348731e+01
2.624421006412770296e+01,-6.799624533574663232e+00,2.735992049883740407e+01
2.625329862995904406e+01,-6.807283021713891102e+00,2.729915153656649096e+01
2.626235555780185393e+01,-6.814936661823737474e+00,2.723835106210355050e+01
2.627138084417470409e+01,-6.822585531535419356e+00,2.717751906717616350e+01
2.628037448372541363e+01,-6.830229705783177785e+00,2.711665554669344047e+01
2.628933647120993200e+01,-6.837869260220289291e+00,2.705576048988953275e+01
2.629826680048695664e+01,-6.845504269495925165e+00,2.699483388476491541e+01
2.630716546350186746e+01,-6.853134805548831032e+00,2.693387572255999274e+01
2.631603245261222312e+01,-6.860760941572658922e+00,2.687288598737627865e+01
2.632486775790066957e+01,-6.868382747473599892e+00,2.681186466807881175e+01
2.633367136950635157e+01,-6.876000293827795318e+00,2.675081174790023297e+01
2.634244327661064133e+01,-6.883613650172297760e+00,2.668972720891114392e+01
2.635118346641210962e+01,-6.891222883312429381e+00,2.662861103652357997e+01
2.635989192647397061e+01,-6.898828061255904309e+00,2.656746320904748515e+01
2.636856864201292794e+01,-6.906429248706934310e+00,2.650628370966828484e+01
2.637721359825246026e+01,-6.914026510992442809e+00,2.644507251598697906e+01
2.638582677939977827e+01,-6.921619912366925753e+00,2.638382960451888337e+01
2.639440816761205966e+01,-6.929209514333630970e+00,2.632255495522593591e+01
2.640295774536610196e+01,-6.936795379547894491e+00,2.626124854100705974e+01
2.641147549272275441e+01,-6.944377567347138402e+00,2.619991033975340144e+01
2.641996138970238306e+01,-6.951956137646420508e+00,2.613854032382163695e+01
2.642841541525319471e+01,-6.959531149257127680e+00,2.607713846456197260e+01
2.643683754620822413e+01,-6.967102658221430822e+00,2.601570473688183682e+01
2.644522775967758221e+01,-6.974670721685408914e+00,2.595423910866829686e+01
2.645358603028823197e+01,-6.982235393464434559e+00,2.589274155292204327e+01
2.646191233258197784e+01,-6.989796727908500706e+00,2.583121203716360981e+01
2.647020663997463785e+01,-6.997354778234383232e+00,2.576965052799152289e+01
2.647846892370470684e+01,-7.004909594873737433e+00,2.570805699567450731e+01
2.648669915524763852e+01,-7.012461229316139466e+00,2.564643140350669626e+01
2.649489730353146300e+01,-7.020009729709537183e+00,2.558477372002096573e+01
2.650306333735686692e+01,-7.027555144695763367e+00,2.552308390832665808e+01
2.651119722434791015e+01,-7.035097521756107142e+00,2.546136193069757070e+01
2.651929892989155491e+01,-7.042636905572559947e+00,2.539960775319581288e+01
2.652736841957430514e+01,-7.050173341841184715e+00,2.533782133495873978e+01
2.653540565637377213e+01,-7.057706872907427709e+00,2.527600264049108603e+01
2.654341060310077438e+01,-7.065237541571881330e+00,2.521415162893500295e+01
2.655138322134135365e+01,-7.072765389449238604e+00,2.515226825868855798e+01
2.655932347038801922e+01,-7.080290455342851175e+00,2.509035249205874507e+01
2.656723130969824709e+01,-7.087812779028628718e+00,2.502840428447942855e+01
2.657510669606212517e+01,-7.095332396924849405e+00,2.496642359688469170e+01
2.658294958606675706e+01,-7.102849345868648356e+00,2.490441038490876480e+01
2.659075993502940705e+01,-7.110363661488171338e+00,2.484236460353476161e+01
2.659853769592031369e+01,-7.117875376590072634e+00,2.478028621178047430e+01
2.660628282184311288e+01,-7.125384524914349704e+00,2.471817516184550101e+01
2.661399526317875441e+01,-7.132891136838336976e+00,2.465603141156607947e+01
2.662167497007184025e+01,-7.140395243124101121e+00,2.459385491354515452e+01
2.662932189135523231e+01,-7.147896873303669629e+00,2.453164561983213332e+01
2.663693597346467001e+01,-7.155396054079726120e+00,2.446940348663877174e+01
2.664451716294091099e+01,-7.162892813051453089e+00,2.440712846341581255e+01
2.665206540355017140e+01,-7.170387174452537593e+00,2.434482050539001818e+01
2.665958063879231332e+01,-7.177879162869702512e+00,2.428247956262304541e+01
2.666706281081710017e+01,-7.185368801641055292e+00,2.422010558472214825e+01
2.667451185933031965e+01,-7.192856111269499308e+00,2.415769852558899444e+01
2.668192772411762093e+01,-7.200341113119929304e+00,2.409525833242422266e+01
2.668931034214189069e+01,-7.207823825191059797e+00,2.403278495834746309e+01
2.669665965007271780e+01,-7.215304265805206896e+00,2.397027835138477059e+01
2.670397558319467635e+01,-7.222782452019586685e+00,2.390773845921099650e+01
2.671125807430520638e+01,-7.230258398052771263e+00,2.384516523392931120e+01
2.671850705625998046e+01,-7.237732118953342564e+00,2.378255862100294848e+01
2.672572245904743937e+01,-7.245203626405233521e+00,2.371991857196074349e+01
2.673290421233941672e+01,-7.252672932389118365e+00,2.365724503330999440e+01
2.674005224439141060e+01,-7.260140047606593150e+00,2.359453795131103959e+01
2.674716648093261284e+01,-7.267604979919345176e+00,2.353179727679082944e+01
2.675424684773194883e+01,-7.275067737989395766e+00,2.346902295400006011e+01
2.676129326765063610e+01,-7.282528327118007461e+00,2.340621493340413295e+01
2.676830566321339333e+01,-7.289986752878543363e+00,2.334337316052227962e+01
2.677528395550098139e+01,-7.297443019553605303e+00,2.328049758073462527e+01
2.678222806303266168e+01,-7.304897128587090727e+00,2.321758814412773120e+01
2.678913790435264630e+01,-7.312349082196102579e+00,2.315464479427600608e+01
2.679601339506098867e+01,-7.319798879243235135e+00,2.309166748112087930e+01
2.680285445040532721e+01,-7.327246518841202594e+00,2.302865614973326203e+01
2.680966098416558552e+01,-7.334691998802765234e+00,2.296561074515356538e+01
2.681643290752899134e+01,-7.342135314105517452e+00,2.290253121727176122e+01
2.682317013169665287e+01,-7.349576460475502060e+00,2.283941750953236394e+01
2.682987256489307981e+01,-7.357015430292864977e+00,2.277626957190144452e+01
2.683654011497824143e+01,-7.364452216168291265e+00,2.271308734955274389e+01
2.684317268832450054e+01,-7.371886809405586050e+00,2.264987078774128548e+01
2.684977018868461229e+01,-7.379319198479499242e+00,2.258661983671595408e+01
2.685633251981792569e+01,-7.386749372591050466e+00,2.252333444034694665e+01
2.686285958247944095e+01,-7.394177317606518862e+00,2.246001454918305740e+01
2.686935127705112691e+01,-7.401603019605644818e+00,2.239666010905873605e+01
2.687580750241177086e+01,-7.409026463357076153e+00,2.233327106600193446e+01
2.688222815479806727e+01,-7.416447630808893798e+00,2.226984737118166180e+01
2.688861313044965229e+01,-7.423866504615600270e+00,2.220638896945702001e+01
2.689496232257846131e+01,-7.431283064110668413e+00,2.214289581252415928e+01
2.690127562401882599e+01,-7.438697288826296550e+00,2.207936784744556746e+01
2.690755292609048155e+01,-7.446109156981682631e+00,2.201580502159174912e+01
2.691379411745295869e+01,-7.453518643986653203e+00,2.195220728762215501e+01
2.691999908676923425e+01,-7.460925725940185771e+00,2.188857459195472899e+01
2.692616771965583311e+01,-7.468330375636501373e+00,2.182490688800512046e+01
2.693229990135128205e+01,-7.475732566056403350e+00,2.176120412463503584e+01
2.693839551557227452e+01,-7.483132268868500248e+00,2.169746625112867022e+01
2.694445444336203366e+01,-7.490529452945682287e+00,2.163369322220957613e+01
2.695047656577128947e+01,-7.497924087835010631e+00,2.156988498642951058e+01
2.695646176079051060e+01,-7.505316139797731267e+00,2.150604149949975863e+01
2.696240990603551779e+01,-7.512705575271855452e+00,2.144216271265936768e+01
2.696832087759761976e+01,-7.520092359386396197e+00,2.137824857768616837e+01
2.697419454888584767e+01,-7.527476454490948932e+00,2.131429905194805130e+01
2.698003079332518084e+01,-7.534857823596990301e+00,2.125031408670981392e+01
2.698582948127114989e+01,-7.542236426451657039e+00,2.118629364055922082e+01
2.699159048271234695e+01,-7.549612222971678221e+00,2.112223766769212219e+01
2.699731366611460359e+01,-7.556985171770630672e+00,2.105814612295892729e+01
2.700299889725755165e+01,-7.564355228701608702e+00,2.099401896695262693e+01
2.700864604194905638e+01,-7.571722350269486590e+00,2.092985615423283008e+01
2.701425496292315387e+01,-7.579086489738989130e+00,2.086565764684590363e+01
2.701982552255893921e+01,-7.586447600539581337e+00,2.080142340252854893e+01
2.702535758171867641e+01,-7.593805634805821825e+00,2.073715337978849149e+01
2.703085099857964479e+01,-7.601160541933452031e+00,2.067284754302871264e+01
2.703630563136342602e+01,-7.608512271962429629e+00,2.060850585068673979e+01
2.704172133521905863e+01,-7.615860771719502154e+00,2.054412826885217314e+01
2.704709796495631124e+01,-7.623205988193784144e+00,2.047971475938452812e+01
2.705243537387903885e+01,-7.630547867090496261e+00,2.041526528503046833e+01
2.705773341261203413e+01,-7.637886351400222651e+00,2.035077981458544727e+01
2.706299193184458929e+01,-7.645221384752439953e+00,2.028625831094803544e+01
2.706821077919955698e+01,-7.652552907593107356e+00,2.022170074483388902e+01
